source,raw_text,clean_text,tokens,token_len,lang
youtube,Mời cặp Xuân Tiền và Ninh Dương Lan Ngọc đi anh Thành ơiiiiiiiiiiiiiiiiiii🎉🎉🎉🎉🎉❤,mời cặp xuân tiền và ninh_dương lan_ngọc đi anh thành ơii,"['mời', 'cặp', 'xuân', 'tiền', 'và', 'ninh_dương', 'lan_ngọc', 'đi', 'anh', 'thành', 'ơii']",11,vi
youtube,dễ thưnnn quơsssssss ikkkkkk àkkkkkk,dễ thưnn quơss ikk àkk,"['dễ', 'thưnn', 'quơss', 'ikk', 'àkk']",5,vi
youtube,Ảnh nói chuyện vs người hàn mà dạ vs cám ơn 😂😂,ảnh nói_chuyện với người hàn_mà dạ với cám_ơn,"['ảnh', 'nói_chuyện', 'với', 'người', 'hàn_mà', 'dạ', 'với', 'cám_ơn']",8,vi
youtube,Chà oi,chà oi,"['chà', 'oi']",2,vi
youtube,"2 vợ chồng anh chị dễ thương quá, thích xem 2 vợ chồng anh chị review đồ ăn, nhìn ngon, sạch sẽ, gọn gành",vợ_chồng anh_chị dễ_thương quá thích xem vợ_chồng anh_chị review đồ_ăn nhìn ngon sạch_sẽ gọn gành,"['vợ_chồng', 'anh_chị', 'dễ_thương', 'quá', 'thích', 'xem', 'vợ_chồng', 'anh_chị', 'review', 'đồ_ăn', 'nhìn', 'ngon', 'sạch_sẽ', 'gọn', 'gành']",15,vi
youtube,Troi oi food tour la cai bụng á 😂😂😂😂hieu ùi ó,troi oi food tour là cai_bụng á_hieu ùi ó,"['troi', 'oi', 'food', 'tour', 'là', 'cai_bụng', 'á_hieu', 'ùi', 'ó']",9,vi
youtube,Xem cuốn ghê,xem cuốn ghê,"['xem', 'cuốn', 'ghê']",3,vi
youtube,Không biết ngon hôn như thấy miệng hai vợ chồng ăn ngon 😂👍🥰🥰🥰,không biết ngon_hôn như thấy miệng hai vợ_chồng ăn ngon,"['không', 'biết', 'ngon_hôn', 'như', 'thấy', 'miệng', 'hai', 'vợ_chồng', 'ăn', 'ngon']",10,vi
youtube,Dthww quá à,dthww quá,"['dthww', 'quá']",2,vi
youtube,Cặp đôi dể thương quá,cặp đôi dể_thương quá,"['cặp', 'đôi', 'dể_thương', 'quá']",4,vi
youtube,quá vuii,quá vuii,"['quá', 'vuii']",2,vi
youtube,Nhìn Uyển Ân và Hari rất giống nhau luôn í ❤,nhìn uyển_ân và hari rất giống nhau luôn í,"['nhìn', 'uyển_ân', 'và', 'hari', 'rất', 'giống', 'nhau', 'luôn', 'í']",9,vi
youtube,Dễ thương quá a xìn,dễ_thương quá anh xìn,"['dễ_thương', 'quá', 'anh', 'xìn']",4,vi
youtube,"Cá ngừ bào má ơi, ko phim đã không mực",cá ngừ_bào má không phim đã không mực,"['cá', 'ngừ_bào', 'má', 'không', 'phim', 'đã', 'không', 'mực']",8,vi
youtube,Anh Thành hướng dẫn có tâm quá,anh thành hướng_dẫn có tâm quá,"['anh', 'thành', 'hướng_dẫn', 'có', 'tâm', 'quá']",6,vi
youtube,"Vậy là trấn Thành éo có con, Hari won lợi dụng trấn Thành chứ yêu thương con mẹ gì",vậy là trấn_thành éo có con hari_won lợi_dụng trấn_thành chứ yêu_thương con mẹ gì,"['vậy', 'là', 'trấn_thành', 'éo', 'có', 'con', 'hari_won', 'lợi_dụng', 'trấn_thành', 'chứ', 'yêu_thương', 'con', 'mẹ', 'gì']",14,vi
youtube,"Ko có con mà 2vkck ngta lại hạnh phúc,mấy người có con cãi nhau rồi ly dị suốt đấy,mỗi người có hp đâu nhất thiết có con mới hp,ngta đc ck thương  bộ ko đc ghen tị à",không có con mà vkck người ta lại hạnh_phúc mấy người có con cãi nhau rồi ly_dị suốt đấy mỗi người có hp đâu nhất_thiết có con mới hp người ta được ck thương_bộ không được ghen_tị,"['không', 'có', 'con', 'mà', 'vkck', 'người', 'ta', 'lại', 'hạnh_phúc', 'mấy', 'người', 'có', 'con', 'cãi', 'nhau', 'rồi', 'ly_dị', 'suốt', 'đấy', 'mỗi', 'người', 'có', 'hp', 'đâu', 'nhất_thiết', 'có', 'con', 'mới', 'hp', 'người', 'ta', 'được', 'ck', 'thương_bộ', 'không', 'được', 'ghen_tị']",37,vi
youtube,Mình rất mê  anh Trấn Thành và chị Hari Won lunnnnnn,mình rất mê anh trấn_thành và chị hari won lunn,"['mình', 'rất', 'mê', 'anh', 'trấn_thành', 'và', 'chị', 'hari', 'won', 'lunn']",10,vi
youtube,Có ai mê TT như t ko,có ai mê tt như tôi không,"['có', 'ai', 'mê', 'tt', 'như', 'tôi', 'không']",7,vi
youtube,hi,hi,['hi'],1,vi
youtube,Mình coi đi coi lại không biết bao lần VC trấn Thành de thưong vô cùng luôn thương yêu ứng hộ VC trấn Thành ❤❤,mình coi đi coi lại không biết_bao lần vợ_chồng trấn thành de thưong vô_cùng luôn thương_yêu ứng hộ vợ_chồng trấn thành,"['mình', 'coi', 'đi', 'coi', 'lại', 'không', 'biết_bao', 'lần', 'vợ_chồng', 'trấn', 'thành', 'de', 'thưong', 'vô_cùng', 'luôn', 'thương_yêu', 'ứng', 'hộ', 'vợ_chồng', 'trấn', 'thành']",21,vi
youtube,"Tham khao kỳ thuật kê chuyện phí tuyến tinh  của hàn quốc, theo chiếc lý vòng  .thăm khao phim khi cuộc đơi qua quý",tham_khao kỳ_thuật kê chuyện phí tuyến tinh của hàn_quốc theo chiếc lý_vòng thăm khao_phim khi cuộc đơi qua quý,"['tham_khao', 'kỳ_thuật', 'kê', 'chuyện', 'phí', 'tuyến', 'tinh', 'của', 'hàn_quốc', 'theo', 'chiếc', 'lý_vòng', 'thăm', 'khao_phim', 'khi', 'cuộc', 'đơi', 'qua', 'quý']",19,vi
youtube,"Anh thành biết phim thư thách thân chết 49 ngày của hàn quốc, nó phim phói hơp đa thê loại mượt mà em đã từng xem. Anh thành có thê tham khảo",anh thành biết phim thư thách_thân chết ngày của hàn_quốc nó phim phói hơp đa thê_loại mượt_mà em đã từng xem anh thành có thê tham_khảo,"['anh', 'thành', 'biết', 'phim', 'thư', 'thách_thân', 'chết', 'ngày', 'của', 'hàn_quốc', 'nó', 'phim', 'phói', 'hơp', 'đa', 'thê_loại', 'mượt_mà', 'em', 'đã', 'từng', 'xem', 'anh', 'thành', 'có', 'thê', 'tham_khảo']",26,vi
youtube,Phai cong nhan cai mieng cua Tran T qua choi qua dat 😹. TT len dalat co co chu quan cafe happy hill ma gap doi thu. Co chu quan do cai mieng k thua gi TT dau 😂,phai cong nhan_cai mieng cua tran tôi qua choi qua dat tt len_dalat co_co chu_quan cafe happy hill ma gap doi_thu co chu_quan do cai_mieng không thua gi tt dau,"['phai', 'cong', 'nhan_cai', 'mieng', 'cua', 'tran', 'tôi', 'qua', 'choi', 'qua', 'dat', 'tt', 'len_dalat', 'co_co', 'chu_quan', 'cafe', 'happy', 'hill', 'ma', 'gap', 'doi_thu', 'co', 'chu_quan', 'do', 'cai_mieng', 'không', 'thua', 'gi', 'tt', 'dau']",30,vi
youtube,Mình yêu cặp đôi trấn thành Hari.,mình yêu cặp đôi trấn thành hari,"['mình', 'yêu', 'cặp', 'đôi', 'trấn', 'thành', 'hari']",7,vi
youtube,Công nhận ông Xìn yêu vợ thật sự,công_nhận ông xìn yêu vợ thật_sự,"['công_nhận', 'ông', 'xìn', 'yêu', 'vợ', 'thật_sự']",6,vi
youtube,"Công nhận chị hari ăn giữ thiệt, cắn cái nào xứng đáng cái đó. 😂",công_nhận chị hari ăn_giữ thiệt_cắn cái nào xứng_đáng cái đó,"['công_nhận', 'chị', 'hari', 'ăn_giữ', 'thiệt_cắn', 'cái', 'nào', 'xứng_đáng', 'cái', 'đó']",10,vi
youtube,"Tập này 2 anh chị dễ thương, quay mấy video như này tiếp đi a sìn ơi.",tập này anh_chị dễ_thương quay mấy video như này tiếp đi anh sìn,"['tập', 'này', 'anh_chị', 'dễ_thương', 'quay', 'mấy', 'video', 'như', 'này', 'tiếp', 'đi', 'anh', 'sìn']",13,vi
youtube,Ac dễ thương xỉu ❤❤❤,ac dễ_thương xỉu,"['ac', 'dễ_thương', 'xỉu']",3,vi
youtube,&quot;nó cầm cây đập chớt&quot; hài ôg thành :)),nó cầm cây đập chớt hài_ôg thành,"['nó', 'cầm', 'cây', 'đập', 'chớt', 'hài_ôg', 'thành']",7,vi
youtube,Thik cái cách ảnh gắp nhiều bò cho chỉ ăn dth ghê cứ quay những vid dth như vậy anh nhé tụi e luôn ủng hộ anh!!,thích cái cách ảnh gắp nhiều bò cho chỉ ăn dth_ghê cứ quay những vid_dth như_vậy anh tụi em luôn ủng_hộ anh,"['thích', 'cái', 'cách', 'ảnh', 'gắp', 'nhiều', 'bò', 'cho', 'chỉ', 'ăn', 'dth_ghê', 'cứ', 'quay', 'những', 'vid_dth', 'như_vậy', 'anh', 'tụi', 'em', 'luôn', 'ủng_hộ', 'anh']",22,vi
youtube,"E thích coi Siêu Ham Ăn lắm nhma anh chị đã lâu rồi không quay video chung cùng nhau như hồi đó, e thích anh chị quay chung như video này và e cũng thấy hay khi biết thêm về Hàn Quốc vì e cũng là người sành ăn 😂 e mong anh chị ra nhiều video như thế này hơn, anh chị rất dễ thương, iu anh chị nhiều ❤",em thích coi siêu_ham ăn lắm nhma anh_chị đã lâu rồi không quay video chung cùng nhau như hồi đó em thích anh_chị quay chung như video này và em cũng thấy hay khi biết thêm về hàn_quốc vì em cũng là người sành_ăn em mong anh_chị ra nhiều video như thế_này hơn anh_chị rất dễ_thương_yêu anh_chị nhiều,"['em', 'thích', 'coi', 'siêu_ham', 'ăn', 'lắm', 'nhma', 'anh_chị', 'đã', 'lâu', 'rồi', 'không', 'quay', 'video', 'chung', 'cùng', 'nhau', 'như', 'hồi', 'đó', 'em', 'thích', 'anh_chị', 'quay', 'chung', 'như', 'video', 'này', 'và', 'em', 'cũng', 'thấy', 'hay', 'khi', 'biết', 'thêm', 'về', 'hàn_quốc', 'vì', 'em', 'cũng', 'là', 'người', 'sành_ăn', 'em', 'mong', 'anh_chị', 'ra', 'nhiều', 'video', 'như', 'thế_này', 'hơn', 'anh_chị', 'rất', 'dễ_thương_yêu', 'anh_chị', 'nhiều']",58,vi
youtube,"<a href=""https://www.youtube.com/watch?v=ZeXK3xLj-WU&amp;t=2030"">33:50</a> dth deso 😂😂😂",dth deso,"['dth', 'deso']",2,vi
youtube,"Anh Chị phải ký hợp đồng đến hết đời cho tui, k đc đơn phương chấm dứt hợp đồng..tui cấm..Ok..ổng bả siêu đáng iu.",anh_chị phải ký hợp_đồng đến hết đời cho tui không được đơn_phương chấm_dứt hợp_đồng .. tui cấm .. ok .. ổng bả siêu_đáng iu,"['anh_chị', 'phải', 'ký', 'hợp_đồng', 'đến', 'hết', 'đời', 'cho', 'tui', 'không', 'được', 'đơn_phương', 'chấm_dứt', 'hợp_đồng', '..', 'tui', 'cấm', '..', 'ok', '..', 'ổng', 'bả', 'siêu_đáng', 'iu']",24,vi
youtube,"Tập này xem thích quá, kiểu đúng đi trải nghiệm ấy và review cho mọi người xem ấy, rất gần gũi nhẹ nhàng không cần sự sắp xếp kỳ công.",tập này xem thích quá kiểu đúng đi trải_nghiệm ấy và review cho mọi người xem ấy rất gần_gũi nhẹ_nhàng không cần sự sắp_xếp kỳ_công,"['tập', 'này', 'xem', 'thích', 'quá', 'kiểu', 'đúng', 'đi', 'trải_nghiệm', 'ấy', 'và', 'review', 'cho', 'mọi', 'người', 'xem', 'ấy', 'rất', 'gần_gũi', 'nhẹ_nhàng', 'không', 'cần', 'sự', 'sắp_xếp', 'kỳ_công']",25,vi
youtube,Do em  bị trầm cảm  em thấy dễ chịu,do em bị trầm_cảm em thấy dễ_chịu,"['do', 'em', 'bị', 'trầm_cảm', 'em', 'thấy', 'dễ_chịu']",7,vi
youtube,Cảm nhận nhân thôi,cảm_nhận nhân thôi,"['cảm_nhận', 'nhân', 'thôi']",3,vi
youtube,Cảm ơn anh thành nha,cảm_ơn anh thành,"['cảm_ơn', 'anh', 'thành']",3,vi
youtube,"Sở thích Cá nhân em thấy dễ chịu, sở thích cá nhân   không lên  su hướng",sở_thích cá_nhân em thấy dễ_chịu sở_thích cá_nhân không lên su hướng,"['sở_thích', 'cá_nhân', 'em', 'thấy', 'dễ_chịu', 'sở_thích', 'cá_nhân', 'không', 'lên', 'su', 'hướng']",11,vi
youtube,Ôi nhìn cái thằng căn bã hoa kiều .dân tôc ngoai lai,ôi nhìn cái thằng căn_bã hoa_kiều dân tôc ngoai lai,"['ôi', 'nhìn', 'cái', 'thằng', 'căn_bã', 'hoa_kiều', 'dân', 'tôc', 'ngoai', 'lai']",10,vi
youtube,Nhìn mày chắc bất hạnh trong cuộc sống lắm đúng ko,nhìn mày chắc bất_hạnh trong cuộc_sống lắm đúng không,"['nhìn', 'mày', 'chắc', 'bất_hạnh', 'trong', 'cuộc_sống', 'lắm', 'đúng', 'không']",9,vi
youtube,Ê ổng nch với ngta bằng tiếng việt nghe dễ cưng dị chèn 😂,ê_ổng nói_chung với người ta bằng tiếng việt nghe dễ cưng dị_chèn,"['ê_ổng', 'nói_chung', 'với', 'người', 'ta', 'bằng', 'tiếng', 'việt', 'nghe', 'dễ', 'cưng', 'dị_chèn']",12,vi
youtube,Mong anh Trấn thành ra nhiều clip với cj Hari Won ạ bởi vì 2 acj siu dthw luông é,mong anh trấn thành_ra nhiều clip với cj hari won bởi_vì acj siu_dthw luông é,"['mong', 'anh', 'trấn', 'thành_ra', 'nhiều', 'clip', 'với', 'cj', 'hari', 'won', 'bởi_vì', 'acj', 'siu_dthw', 'luông', 'é']",15,vi
youtube,Thật chỉ có Hari là xứng với anh Thành nhất thôi,thật chỉ có hari là xứng với anh thành nhất thôi,"['thật', 'chỉ', 'có', 'hari', 'là', 'xứng', 'với', 'anh', 'thành', 'nhất', 'thôi']",11,vi
youtube,Hai vợ chồng dễ thương quá à,hai vợ_chồng dễ_thương quá,"['hai', 'vợ_chồng', 'dễ_thương', 'quá']",4,vi
youtube,Ông Thành hài vãi,ông thành hài rất,"['ông', 'thành', 'hài', 'rất']",4,vi
youtube,Hai vợ chồng dễ thương quá à,hai vợ_chồng dễ_thương quá,"['hai', 'vợ_chồng', 'dễ_thương', 'quá']",4,vi
youtube,Mời Jaysonlei với Cody anh Thành uiii,mời jaysonlei với cody anh thành uii,"['mời', 'jaysonlei', 'với', 'cody', 'anh', 'thành', 'uii']",7,vi
youtube,nhìn ngon nhỉ,nhìn ngon_nhỉ,"['nhìn', 'ngon_nhỉ']",2,vi
youtube,Mấy quán trong list ông Thành toàn ngon vs chất lượng,mấy quán trong list ông thành toàn ngon với chất_lượng,"['mấy', 'quán', 'trong', 'list', 'ông', 'thành', 'toàn', 'ngon', 'với', 'chất_lượng']",10,vi
youtube,"Xìn – Ri sang Hàn ăn street food, còn mình ngồi nhà… thèm theo! 🤣🔥",xìn ri sang hàn ăn street_food còn mình ngồi nhà … thèm theo,"['xìn', 'ri', 'sang', 'hàn', 'ăn', 'street_food', 'còn', 'mình', 'ngồi', 'nhà', '…', 'thèm', 'theo']",13,vi
youtube,A thành nay phát tướng ghơ kkk,anh thành nay phát_tướng ghơ kk,"['anh', 'thành', 'nay', 'phát_tướng', 'ghơ', 'kk']",6,vi
youtube,2 cô chú dễ thương quá àaaa,cô_chú dễ_thương quá àaa,"['cô_chú', 'dễ_thương', 'quá', 'àaa']",4,vi
youtube,😂😂😂😂 trời ơi thích xem 2 vợ chồng này nói chuyện tương tác cực kì,trời thích xem vợ_chồng này nói_chuyện tương_tác cực_kì,"['trời', 'thích', 'xem', 'vợ_chồng', 'này', 'nói_chuyện', 'tương_tác', 'cực_kì']",8,vi
youtube,Chúc anh Thành nhiều sức khỏe nha,chúc anh thành nhiều sức khỏe,"['chúc', 'anh', 'thành', 'nhiều', 'sức', 'khỏe']",6,vi
youtube,coi ẩm thực mà cười xỉu luôn kkk,coi ẩm_thực mà cười xỉu luôn kk,"['coi', 'ẩm_thực', 'mà', 'cười', 'xỉu', 'luôn', 'kk']",7,vi
youtube,Anh chị hạnh phúc vui vẻ dễ thương quá,anh_chị hạnh_phúc vui_vẻ dễ_thương quá,"['anh_chị', 'hạnh_phúc', 'vui_vẻ', 'dễ_thương', 'quá']",5,vi
youtube,Coi tập này hay nhất luôn,coi tập này hay nhất luôn,"['coi', 'tập', 'này', 'hay', 'nhất', 'luôn']",6,vi
youtube,Ko phải nát trò Mà là natural😂😂,không phải nát_trò mà là natural,"['không', 'phải', 'nát_trò', 'mà', 'là', 'natural']",6,vi
youtube,Trấn Thành nhìn giờ già ghê.còn he ri nhìn thấy trẻ ghê,trấn thành nhìn giờ già ghê còn he_ri nhìn thấy trẻ ghê,"['trấn', 'thành', 'nhìn', 'giờ', 'già', 'ghê', 'còn', 'he_ri', 'nhìn', 'thấy', 'trẻ', 'ghê']",12,vi
youtube,"Theo báo chí Mỹ, xe hơi điện của Vinslow bị hai người Mỹ kiện vì charge battery quá chậm, phải mất 24 tiếng mới đầy bình thay vì 4 tiếng hay ngắn hơn.<br>When Mizrahi and Swigi tried that, they claimed the cars would shut down due to software defects. Their only recourse was to charge at 19 amps, which cut total charging speed by almost 40 percent.<br><br> Owners Sue VinFast After VF 8 Takes Almost 24 Hours To Charge<br>To make matters worse, the shutdowns would allegedly happen in the middle of the night with regularity, meaning that owners would wake up to a nasty surprise.<br><br>Not only did their car have a problem, but that meant less range to do whatever they had planned for that day. According to Carcomplaints, VinFast attempted multiple repairs on both vehicles in question.<br><br>Only when the owners bought additional charging equipment did their cars start to charge at the claimed manufacturer speeds. That said, VinFast successfully argued that both owners agreed to arbitrate their differences. A judge granted that motion, and arbitration is set for February 20, 2026.",theo báo_chí mỹ xe_hơi điện của vinslow bị hai người mỹ_kiện vì charge battery quá chậm phải mất tiếng mới đầy bình thay_vì tiếng hay ngắn hơn when mizrahi_and swigi tried that they claimed the cars would shut down due to software_defects their only recourse was to charge at amps which cut total charging speed by almost percent owners sue vinfast after vf takes almost hours to charge to make matters worse the shutdowns would allegedly happen in the middle of_the night with regularity meaning that owners would wake up to anh nasty surprise not only did their car have anh problem but that meant less range to do whatever they had planned for that day according to carcomplaints vinfast attempted multiple repairs on both vehicles in question only when the owners bought additional charging equipment did their cars start to charge at the claimed manufacturer speeds that said vinfast successfully argued that both owners agreed to arbitrate their differences anh judge granted that_motion and_arbitration is set for february,"['theo', 'báo_chí', 'mỹ', 'xe_hơi', 'điện', 'của', 'vinslow', 'bị', 'hai', 'người', 'mỹ_kiện', 'vì', 'charge', 'battery', 'quá', 'chậm', 'phải', 'mất', 'tiếng', 'mới', 'đầy', 'bình', 'thay_vì', 'tiếng', 'hay', 'ngắn', 'hơn', 'when', 'mizrahi_and', 'swigi', 'tried', 'that', 'they', 'claimed', 'the', 'cars', 'would', 'shut', 'down', 'due', 'to', 'software_defects', 'their', 'only', 'recourse', 'was', 'to', 'charge', 'at', 'amps', 'which', 'cut', 'total', 'charging', 'speed', 'by', 'almost', 'percent', 'owners', 'sue', 'vinfast', 'after', 'vf', 'takes', 'almost', 'hours', 'to', 'charge', 'to', 'make', 'matters', 'worse', 'the', 'shutdowns', 'would', 'allegedly', 'happen', 'in', 'the', 'middle', 'of_the', 'night', 'with', 'regularity', 'meaning', 'that', 'owners', 'would', 'wake', 'up', 'to', 'anh', 'nasty', 'surprise', 'not', 'only', 'did', 'their', 'car', 'have', 'anh', 'problem', 'but', 'that', 'meant', 'less', 'range', 'to', 'do', 'whatever', 'they', 'had', 'planned', 'for', 'that', 'day', 'according', 'to', 'carcomplaints', 'vinfast', 'attempted', 'multiple', 'repairs', 'on', 'both', 'vehicles', 'in', 'question', 'only', 'when', 'the', 'owners', 'bought', 'additional', 'charging', 'equipment', 'did', 'their', 'cars', 'start', 'to', 'charge', 'at', 'the', 'claimed', 'manufacturer', 'speeds', 'that', 'said', 'vinfast', 'successfully', 'argued', 'that', 'both', 'owners', 'agreed', 'to', 'arbitrate', 'their', 'differences', 'anh', 'judge', 'granted', 'that_motion', 'and_arbitration', 'is', 'set', 'for', 'february']",169,mixed
